"usuario","texto","fuente","favs","rt","lugar","seguidores","texto_original"
"KiddKeo95Flames","Es una mierda lo que el amor le puede hacer a una persona","Twitter for iPhone",16123,3203,"ROCKPORT",473625,"Es una mierda lo que el amor le puede hacer a una persona"
"KiddKeo95Flames","Pero que alivio","Twitter for iPhone",0,1,"ROCKPORT",473625,"@KiddKeo95Flames Pero que alivio"
"KiddKeo95Flames","Lo siento por romperte, Lo siento por romperme.","Twitter for iPhone",5484,1213,"ROCKPORT",473625,"Lo siento por romperte, Lo siento por romperme."
"KiddKeo95Flames","Yummy","Twitter for iPhone",349,14,"ROCKPORT",473625,"Yummy"
"KiddKeo95Flames","Que putada tener razón.","Twitter for iPhone",1880,348,"ROCKPORT",473625,"Que putada tener razón."
"KiddKeo95Flames","LUCY ","Twitter for iPhone",463,47,"ROCKPORT",473625,"LUCY https://t.co/l1KQ7nTkrC"
"KiddKeo95Flames","Me la dedico a mí.","Twitter for iPhone",1880,233,"ROCKPORT",473625,"Me la dedico a mí."
"KiddKeo95Flames","NO ALBUM ","Twitter for iPhone",311,19,"ROCKPORT",473625,"NO ALBUM https://t.co/FmLPqMzQYN"
"KiddKeo95Flames","<U+0001F525><U+0001F525><U+0001F525> Sin cansarme de escucharla   1  M
","Twitter for iPhone",0,2,"ROCKPORT",473625,"https://t.co/l1oxUj6pwL
<U+0001F525><U+0001F525><U+0001F525> Sin cansarme de escucharla   1  M
@KiddKeo95Flames"
"KiddKeo95Flames","Como me gusta mama de kidd keo, es él haciendo lo que sabe hacer y re picante encima","Twitter for iPhone",0,20,"ROCKPORT",473625,"Como me gusta mama de kidd keo, es él haciendo lo que sabe hacer y re picante encima"
"KiddKeo95Flames","Kidd keo es tan <U+0001F4C8><U+0001F4C8><U+0001F4C8>","Twitter for iPhone",0,228,"ROCKPORT",473625,"Kidd keo es tan <U+0001F4C8><U+0001F4C8><U+0001F4C8>"
"KiddKeo95Flames","Banda me acabo de dar cuenta de que Kidd Keo nos subió a su ig a Dani y a mi <U+0001F929> que bonito ser parte en un videito de los recuerdos de Keo en Mexico 2022<U+0001F979><U+0001F60E><U+0001F493> sin olvidar que el alemán le dió un toque a su churro y prendido nos lo aventó a los pies <U+0001F979> ","Twitter for iPhone",0,4,"ROCKPORT",473625,"Banda me acabo de dar cuenta de que Kidd Keo nos subió a su ig a Dani y a mi <U+0001F929> que bonito ser parte en un videito de los recuerdos de Keo en Mexico 2022<U+0001F979><U+0001F60E><U+0001F493> sin olvidar que el alemán le dió un toque a su churro y prendido nos lo aventó a los pies <U+0001F979> https://t.co/XKxn5VwoVI"
"KiddKeo95Flames","Hi","Twitter for iPhone",23,2,"ROCKPORT",473625,"@Fernand72650091 Hi"
"KiddKeo95Flames","Can't Get Caught on Replay","Twitter for iPhone",362,24,"ROCKPORT",473625,"Can't Get Caught on Replay"
"KiddKeo95Flames","Buenos días<U+0001F91E><U+0001F3FB>","Twitter for iPhone",659,47,"ROCKPORT",473625,"Buenos días<U+0001F91E><U+0001F3FB>"
"KiddKeo95Flames","Otro dia que se repite lo mismo <U+0001F494><U+0001F494>","Twitter for iPhone",2512,466,"ROCKPORT",473625,"Otro dia que se repite lo mismo <U+0001F494><U+0001F494>"
"KiddKeo95Flames","El que mucho tiene que hablar es porque poco hace.","Twitter for iPhone",1792,314,"ROCKPORT",473625,"El que mucho tiene que hablar es porque poco hace."
"KiddKeo95Flames","Yo no estoy en ningun campeonato","Twitter for iPhone",797,85,"ROCKPORT",473625,"Yo no estoy en ningun campeonato"
"KiddKeo95Flames","When Man gets the Drop its Exciting","Twitter for iPhone",355,13,"ROCKPORT",473625,"When Man gets the Drop its Exciting"
"KiddKeo95Flames","hola bebé de kidd keo la tengo en la cabeza 24/7 <U+0001F974>","Twitter for iPhone",0,31,"ROCKPORT",473625,"hola bebé de kidd keo la tengo en la cabeza 24/7 <U+0001F974>"
"KiddKeo95Flames","Si no hay que construir en Fortnite tengo posibilidades.","Twitter for iPhone",2947,170,"ROCKPORT",473625,"Si no hay que construir en Fortnite tengo posibilidades."
"KiddKeo95Flames","Solo los reales recuerdan el onlyfans de tus blogs <U+0001F51D><U+0001F98D><U+0001F525>","Twitter for iPhone",0,2,"ROCKPORT",473625,"@KiddKeo95Flames Solo los reales recuerdan el onlyfans de tus blogs <U+0001F51D><U+0001F98D><U+0001F525>"
"KiddKeo95Flames","CHILEEEEEE <U+0001F1E8><U+0001F1F1>  Que ganas!!!! ","Twitter for iPhone",950,16,"ROCKPORT",473625,"CHILEEEEEE <U+0001F1E8><U+0001F1F1>  Que ganas!!!! https://t.co/omFkIUaEcs"
"KiddKeo95Flames","necesito un disco de Kidd keo y basar mi personalidad en el por 7 meses","Twitter for iPhone",0,114,"ROCKPORT",473625,"necesito un disco de Kidd keo y basar mi personalidad en el por 7 meses"
"KiddKeo95Flames","Vosotros siempre vais a hacer como que NO, pero yo sigo sabiendo que SI.","Twitter for iPhone",1055,145,"ROCKPORT",473625,"Vosotros siempre vais a hacer como que NO, pero yo sigo sabiendo que SI."
"KiddKeo95Flames","Os acordáis hace unos años cuando salté sobre el Juicio contra Johnny Depp sacando los problemas de ""El hombre Blanco Heterosexual"" y todo el mundo se me tiró encima?

Ehheeem...<U+0001F926><U+0001F3FC><U+200D><U+2642><U+FE0F> espero que este caso le enseñe algo a mucha gente.","Twitter for iPhone",813,47,"ROCKPORT",473625,"Os acordáis hace unos años cuando salté sobre el Juicio contra Johnny Depp sacando los problemas de ""El hombre Blanco Heterosexual"" y todo el mundo se me tiró encima?

Ehheeem...<U+0001F926><U+0001F3FC><U+200D><U+2642><U+FE0F> espero que este caso le enseñe algo a mucha gente."
"KiddKeo95Flames","#DAILYKEO Vlog MÉXICO | Capitulo 1

","Twitter for iPhone",155,5,"ROCKPORT",473625,"#DAILYKEO Vlog MÉXICO | Capitulo 1

https://t.co/jkOP9ZX5FF"
"KiddKeo95Flames","Soy lo q soy por lo que soy","Twitter for iPhone",2166,378,"ROCKPORT",473625,"Soy lo q soy por lo que soy"
"KiddKeo95Flames","Kidd Keo demuestra que juega de local con la puesta en escena más trapera del festi ","Twitter for iPhone",0,5,"ROCKPORT",473625,"Kidd Keo demuestra que juega de local con la puesta en escena más trapera del festi https://t.co/8X7R8oNr48"
"KiddKeo95Flames","Ya salió la bzrp session de Paulo, pronto sale la de pero sigo esperando la de ","Twitter for iPhone",0,130,"ROCKPORT",473625,"Ya salió la bzrp session de Paulo, pronto sale la de @DukiSSJ, pero sigo esperando la de @KiddKeo95Flames"
"KiddKeo95Flames","No pain.","Twitter for iPhone",1611,207,"ROCKPORT",473625,"No pain."
"KiddKeo95Flames","Enfocado y en calma.","Twitter for iPhone",2620,780,"ROCKPORT",473625,"Enfocado y en calma."
"KiddKeo95Flames","una del Keoo <U+0001F389><U+0001FAE1><U+0001F60E> ","Twitter for iPhone",0,41,"ROCKPORT",473625,"@KiddKeo95Flames una del Keoo <U+0001F389><U+0001FAE1><U+0001F60E> https://t.co/RW9pPfPDld"
"KiddKeo95Flames","Lo unico que necesito es ir a un concierto de ","Twitter for iPhone",0,28,"ROCKPORT",473625,"Lo unico que necesito es ir a un concierto de @KiddKeo95Flames"
"KiddKeo95Flames","Concierto de eso necesito","Twitter for iPhone",0,9,"ROCKPORT",473625,"Concierto de @KiddKeo95Flames eso necesito"
"KiddKeo95Flames","Que sueño seria ir a un concierto de lpm, algún día","Twitter for iPhone",0,5,"ROCKPORT",473625,"Que sueño seria ir a un concierto de @KiddKeo95Flames lpm, algún día"
"KiddKeo95Flames","repetiria el concierto d keo mil veces mas
","Twitter for iPhone",0,7,"ROCKPORT",473625,"repetiria el concierto d keo mil veces mas
@KiddKeo95Flames"
"KiddKeo95Flames","<U+0001F451><U+0001F98D> ","Twitter for iPhone",0,4,"ROCKPORT",473625,"@KiddKeo95Flames <U+0001F451><U+0001F98D> https://t.co/n47ScbW1RR"
"KiddKeo95Flames","hace los mejores conciertos y.","Twitter for iPhone",0,2,"ROCKPORT",473625,"@KiddKeo95Flames hace los mejores conciertos y."
"KiddKeo95Flames","Te veo ","Twitter for iPhone",548,7,"ROCKPORT",473625,"Te veo https://t.co/j0CkIRAhCF"
"KiddKeo95Flames","keo tienes loca a media españa, y la otra mitad te tiene envidia","Twitter for iPhone",0,14,"ROCKPORT",473625,"@KiddKeo95Flames keo tienes loca a media españa, y la otra mitad te tiene envidia"
"KiddKeo95Flames","<U+2604><U+FE0F> <U+2604><U+FE0F> ","Twitter for iPhone",306,11,"ROCKPORT",473625,"<U+2604><U+FE0F> <U+2604><U+FE0F> https://t.co/ORPb0moFGH"
"KiddKeo95Flames","En el fondo , todos necesitamos un concierto de ","Twitter for iPhone",0,22,"ROCKPORT",473625,"En el fondo , todos necesitamos un concierto de @KiddKeo95Flames"
